DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2010,101819.083,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2011,101835.593,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2012,97937.027,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2013,98637.953,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2014,94970.077,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2015,96061.208,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2016,100765.314,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2017,105492.599,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2018,110246.626,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2019,106347.823,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PL,2020,103280.323,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2009,25653.569,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2010,24841.817,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2011,24328.719,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2012,22966.088,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2013,23040.215,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2014,23320.573,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2015,24230.200,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2016,24284.081,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2017,25419.887,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2018,24830.102,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2019,24850.896,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,PT,2020,22073.178,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2009,34807.408,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2010,35021.458,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2011,35760.615,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2012,34998.756,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2013,31909.419,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2014,31665.428,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2015,31917.548,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2016,31826.369,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2017,33562.493,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2018,33610.239,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2019,33239.401,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RO,2020,32253.628,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2009,15230.394,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2010,15607.789,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2011,16325.133,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2012,14610.215,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2013,14949.826,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2014,13374.310,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2015,14833.145,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2016,15452.712,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2017,15763.122,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2018,15545.308,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2019,15436.735,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,RS,2020,15929.963,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2009,46936.505,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2010,52417.345,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2011,52569.567,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2012,52407.675,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2013,51516.706,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2014,51057.123,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2015,48869.428,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2016,51113.298,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2017,52668.410,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2018,52870.966,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2019,51785.352,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SE,2020,47785.974,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2009,7095.918,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2010,7272.638,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2011,7275.267,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2012,7015.213,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2013,6843.718,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2014,6611.142,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2015,6563.225,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2016,6832.310,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2017,7056.403,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2018,7066.020,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2019,6914.809,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SI,2020,6438.108,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2009,16690.193,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2010,17711.549,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2011,17195.361,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2012,16551.127,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2013,16756.534,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2014,15757.701,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2015,16264.851,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2016,16345.342,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2017,17247.812,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2018,17045.596,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2019,17023.933,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,SK,2020,16446.628,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2009,99994.547,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2010,105747.791,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2011,112994.299,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2012,118074.173,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2013,114935.521,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2014,123323.042,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2015,133212.511,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2016,140524.909,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2017,151300.183,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2018,149046.777,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2019,151029.796,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,TR,2020,148599.117,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2009,114864.837,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2010,132795.468,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2011,126863.602,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2012,122899.079,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2013,116383.204,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2014,105889.728,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2015,93112.957,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2016,91863.089,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2017,89767.891,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2018,93850.613,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2019,89641.456,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UA,2020,86582.654,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2009,207308.898,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2010,215795.147,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2011,200886.424,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2012,204604.187,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2013,201320.840,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2014,190352.358,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2015,193599.379,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2016,191122.253,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2017,188732.575,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2018,188474.120,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,UK,2019,184967.770,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2009,2458.744,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2010,2516.715,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2011,2540.771,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2012,2383.784,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2013,2312.354,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2014,2217.180,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2015,2524.380,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2016,2703.587,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2017,2568.576,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2018,2584.929,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2019,2668.905,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,TOTAL,KTOE,XK,2020,2665.079,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2009,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2010,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2011,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2012,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2013,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2016,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2017,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AL,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2009,540.819,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2010,612.610,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2011,678.203,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2012,653.018,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2013,633.266,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2014,641.143,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2015,666.351,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2016,712.306,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2017,683.213,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2018,648.265,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2019,629.875,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,AT,2020,668.176,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BA,2014,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BA,2015,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BA,2016,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BA,2017,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BA,2018,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BA,2019,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BA,2020,0.000,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2009,712.262,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2010,702.553,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2011,726.992,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2012,697.872,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2013,656.965,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2014,672.368,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2015,669.304,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2016,680.704,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2017,644.320,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2018,649.491,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2019,657.973,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BE,2020,646.716,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2009,4.490,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2010,3.392,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2011,9.076,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2012,7.309,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2013,13.447,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2014,13.089,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2015,18.272,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2016,31.504,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2017,38.719,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2018,50.041,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2019,66.527,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,BG,2020,66.158,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2009,6.592,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2010,7.141,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2011,0.096,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2012,0.573,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2013,1.075,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2014,7.548,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2015,12.324,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2016,15.835,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2017,21.553,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2018,22.969,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2019,30.786,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CY,2020,34.802,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2009,196.905,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2010,200.822,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2011,219.929,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2012,225.208,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2013,216.299,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2014,250.693,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2015,277.300,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2016,304.481,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2017,305.660,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2018,346.484,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2019,359.446,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,CZ,2020,368.493,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2009,3609.511,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2010,3906.157,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2011,3873.865,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2012,4016.433,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2013,4107.361,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2014,4302.164,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2015,4251.911,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2016,4513.471,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2017,4514.020,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2018,4217.636,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2019,4248.089,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DE,2020,4189.166,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2009,422.877,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2010,409.572,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2011,413.020,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2012,401.374,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2013,402.614,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2014,416.202,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2015,429.058,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2016,429.417,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2017,439.349,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2018,435.244,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2019,446.322,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,DK,2020,447.190,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2009,8474.028,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2010,9025.742,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2011,9623.535,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2012,9753.364,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2013,10149.900,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2014,10528.896,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2015,10573.754,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2016,11144.234,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2017,11006.979,
ESTAT:TEN00121(1.0),14/04/22 11:00:00,A,GAE,W6100_6220,KTOE,EA19,2018,10832.786,
