from,to,year,coal_value,from_name,from_lat,from_lon,to_name,to_lat,to_lon
TOTAL,ESP,1991,13132.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,1992,14387.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,1993,12871.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,1994,12027.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,1995,14735.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,1996,12589.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,1997,11511.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,1998,14647.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,1999,20218.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2000,21786.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2001,19059.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2002,24722.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2003,21770.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2004,24643.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2005,24892.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2006,23859.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2007,24575.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2008,21171.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2009,17159.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2010,13021.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2011,16333.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2012,22582.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2013,13852.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2014,16642.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2015,19072.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2016,14016.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2017,19350.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2018,16543.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2019,9427.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,ESP,2020,4856.0,Total,0.0,0.0,Spain,40.463667,-3.74922
TOTAL,FIN,1990,6887.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,1991,5878.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,1992,4950.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,1993,6351.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,1994,8742.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,1995,6095.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,1996,7071.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,1997,7491.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,1998,5077.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,1999,4098.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2000,5577.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2001,6657.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2002,6266.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2003,10639.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2004,8797.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2005,5228.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2006,7202.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2007,7242.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2008,6206.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2009,6195.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2010,6361.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2011,7414.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2012,4229.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2013,5440.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2014,5865.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2015,4047.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2016,4335.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2017,4225.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2018,4420.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2019,3478.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FIN,2020,2733.0,Total,0.0,0.0,Finland,61.92411,25.748151
TOTAL,FRA,1990,20745.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,1991,22683.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,1992,22732.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,1993,15022.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,1994,13121.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,1995,14223.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,1996,16736.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,1997,15097.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,1998,20072.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,1999,19102.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2000,20560.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2001,17438.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2002,19589.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2003,18398.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2004,20856.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2005,21530.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2006,22010.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2007,20195.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2008,22778.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2009,16617.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2010,19005.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2011,17502.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2012,18508.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2013,18915.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2014,14834.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2015,13984.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2016,13108.0,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2017,15593.812,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2018,14095.619,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2019,10984.974,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,FRA,2020,7703.882,Total,0.0,0.0,France,46.227638,2.213749
TOTAL,GEO,2013,233.0,Total,0.0,0.0,Georgia,42.315407,43.356892
TOTAL,GEO,2014,257.0,Total,0.0,0.0,Georgia,42.315407,43.356892
TOTAL,GEO,2015,232.0,Total,0.0,0.0,Georgia,42.315407,43.356892
TOTAL,GEO,2016,251.0,Total,0.0,0.0,Georgia,42.315407,43.356892
TOTAL,GEO,2017,297.1,Total,0.0,0.0,Georgia,42.315407,43.356892
TOTAL,GEO,2018,420.0,Total,0.0,0.0,Georgia,42.315407,43.356892
TOTAL,GEO,2019,398.885,Total,0.0,0.0,Georgia,42.315407,43.356892
TOTAL,GEO,2020,279.016,Total,0.0,0.0,Georgia,42.315407,43.356892
TOTAL,HRV,1990,1648.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,1991,1006.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,1992,997.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,1993,855.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,1994,563.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,1995,322.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,1996,219.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,1997,291.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,1998,350.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,1999,439.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2000,797.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2001,744.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2002,996.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2003,1138.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2004,1320.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2005,1064.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2006,1188.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2007,1195.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2008,1353.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2009,786.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2010,1227.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2011,1206.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2012,949.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2013,1251.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2014,1019.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2015,1056.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2016,1119.0,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2017,669.8,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2018,564.2,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2019,768.2,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HRV,2020,639.6,Total,0.0,0.0,Croatia,43.51518857,16.45491961
TOTAL,HUN,1990,2929.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,1991,4220.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,1992,2518.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,1993,2975.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,1994,2803.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,1995,2587.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,1996,2610.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,1997,2517.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,1998,1901.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,1999,1842.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2000,1905.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2001,1691.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2002,1459.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2003,1640.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2004,1923.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2005,2371.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2006,2496.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2007,2627.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2008,2710.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2009,1739.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2010,2083.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2011,1891.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2012,1796.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2013,1581.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2014,1596.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2015,1649.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2016,1608.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2017,1874.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2018,1838.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2019,1563.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,HUN,2020,1343.0,Total,0.0,0.0,Hungary,47.162494,19.503304
TOTAL,IRL,1990,3150.0,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,1991,3216.0,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,1992,3127.0,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,1993,2971.0,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,1994,2477.0,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,1995,2916.0,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,1996,2845.246,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,1997,3066.443,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,1998,2917.854,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,1999,2429.858,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2000,2784.463,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2001,3067.213,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2002,2923.587,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2003,2735.556,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2004,2995.96,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2005,3075.752,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2006,2676.926,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2007,2329.007,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2008,2573.474,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2009,2100.168,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2010,1620.268,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2011,2299.244,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2012,2242.108,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2013,2419.634,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2014,2023.712,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2015,2483.368,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2016,2043.413,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2017,2057.261,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2018,1428.275,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2019,421.652,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,IRL,2020,441.615,Total,0.0,0.0,Ireland,52.41291,-8.24389
TOTAL,ISL,1990,95.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,1991,97.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,1992,68.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,1993,68.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,1994,102.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,1995,83.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,1996,97.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,1997,85.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,1998,100.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,1999,87.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2000,148.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2001,140.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2002,146.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2003,138.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2004,156.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2005,150.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2006,134.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2007,174.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2008,128.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2009,136.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2010,131.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2011,134.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2012,147.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2013,147.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2014,131.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2015,140.0,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2016,145.615,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2017,146.169,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2018,169.839,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2019,160.24,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ISL,2020,140.128,Total,0.0,0.0,Iceland,64.963051,-19.020835
TOTAL,ITA,1990,20693.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,1991,20459.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,1992,18094.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,1993,14620.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,1994,16089.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,1995,19244.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,1996,16948.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,1997,15786.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,1998,17089.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,1999,17570.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2000,19533.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2001,20126.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2002,19891.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2003,22145.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2004,25761.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2005,25006.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2006,25355.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2007,25383.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2008,25331.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2009,19499.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2010,22130.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2011,23504.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2012,24501.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2013,21066.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2014,21147.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2015,20316.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2016,17693.0,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2017,15920.448,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2018,14804.231,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2019,10844.556,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,ITA,2020,7607.659,Total,0.0,0.0,Italy,41.87194,12.56738
TOTAL,LIE,2014,0.0,Total,0.0,0.0,Liechtenstein,47.166,9.555373
TOTAL,LIE,2015,0.0,Total,0.0,0.0,Liechtenstein,47.166,9.555373
TOTAL,LIE,2016,0.0,Total,0.0,0.0,Liechtenstein,47.166,9.555373
TOTAL,LIE,2017,0.0,Total,0.0,0.0,Liechtenstein,47.166,9.555373
TOTAL,LIE,2018,0.0,Total,0.0,0.0,Liechtenstein,47.166,9.555373
TOTAL,LIE,2019,0.0,Total,0.0,0.0,Liechtenstein,47.166,9.555373
TOTAL,LIE,2020,0.0,Total,0.0,0.0,Liechtenstein,47.166,9.555373
TOTAL,LTU,1990,1264.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,1991,1457.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,1992,919.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,1993,304.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,1994,514.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,1995,259.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,1996,421.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,1997,272.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,1998,248.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,1999,157.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2000,146.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2001,118.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2002,237.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2003,309.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2004,280.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2005,311.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2006,424.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2007,386.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2008,399.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2009,225.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2010,336.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2011,414.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2012,340.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2013,440.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2014,318.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2015,240.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2016,241.0,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2017,290.8,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2018,282.4,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2019,302.3,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LTU,2020,194.1,Total,0.0,0.0,Lithuania,55.169438,23.881275
TOTAL,LUX,1990,1664.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,1991,1569.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,1992,1480.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,1993,1523.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,1994,1325.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,1995,753.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,1996,711.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,1997,457.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,1998,164.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,1999,166.0,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2000,187.247,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2001,201.03,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2002,124.18,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2003,95.572,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2004,134.96,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2005,130.64,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2006,155.416,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2007,130.711,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2008,125.646,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2009,113.352,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2010,113.336,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2011,99.195,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2012,91.738,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2013,84.571,Total,0.0,0.0,Luxembourg,49.815273,6.129583
TOTAL,LUX,2014,94.9,Total,0.0,0.0,Luxembourg,49.815273,6.129583
