country,year,product,value,siec,,,,
AUT,2018,Oil shale and oil sands,0,S2000,,,,
AUT,2019,Oil shale and oil sands,0,S2000,,,,
AUT,2020,Oil shale and oil sands,0,S2000,,,,
BIH,2014,Oil shale and oil sands,0,S2000,,,,
BIH,2015,Oil shale and oil sands,0,S2000,,,,
BIH,2016,Oil shale and oil sands,0,S2000,,,,
BIH,2017,Oil shale and oil sands,0,S2000,,,,
BIH,2018,Oil shale and oil sands,0,S2000,,,,
BIH,2019,Oil shale and oil sands,0,S2000,,,,
BIH,2020,Oil shale and oil sands,0,S2000,,,,
BEL,2009,Oil shale and oil sands,0,S2000,,,,
BEL,2010,Oil shale and oil sands,0,S2000,,,,
BEL,2011,Oil shale and oil sands,0,S2000,,,,
BEL,2012,Oil shale and oil sands,0,S2000,,,,
BEL,2013,Oil shale and oil sands,0,S2000,,,,
BEL,2014,Oil shale and oil sands,0,S2000,,,,
BEL,2015,Oil shale and oil sands,0,S2000,,,,
BEL,2016,Oil shale and oil sands,0,S2000,,,,
BEL,2017,Oil shale and oil sands,0,S2000,,,,
BEL,2018,Oil shale and oil sands,0,S2000,,,,
BEL,2019,Oil shale and oil sands,0,S2000,,,,
BEL,2020,Oil shale and oil sands,0,S2000,,,,
BGR,2009,Oil shale and oil sands,0,S2000,,,,
BGR,2010,Oil shale and oil sands,0,S2000,,,,
BGR,2011,Oil shale and oil sands,0,S2000,,,,
BGR,2012,Oil shale and oil sands,0,S2000,,,,
BGR,2013,Oil shale and oil sands,0,S2000,,,,
BGR,2014,Oil shale and oil sands,0,S2000,,,,
BGR,2015,Oil shale and oil sands,0,S2000,,,,
BGR,2016,Oil shale and oil sands,0,S2000,,,,
BGR,2017,Oil shale and oil sands,0,S2000,,,,
BGR,2018,Oil shale and oil sands,0,S2000,,,,
BGR,2019,Oil shale and oil sands,218.13228,S2000,,,,
BGR,2020,Oil shale and oil sands,214.657236,S2000,,,,
CYP,2009,Oil shale and oil sands,0,S2000,,,,
CYP,2010,Oil shale and oil sands,0,S2000,,,,
CYP,2011,Oil shale and oil sands,0,S2000,,,,
CYP,2012,Oil shale and oil sands,0,S2000,,,,
CYP,2013,Oil shale and oil sands,0,S2000,,,,
CYP,2014,Oil shale and oil sands,0,S2000,,,,
CYP,2015,Oil shale and oil sands,0,S2000,,,,
CYP,2016,Oil shale and oil sands,0,S2000,,,,
CYP,2017,Oil shale and oil sands,0,S2000,,,,
CYP,2018,Oil shale and oil sands,0,S2000,,,,
CYP,2019,Oil shale and oil sands,0,S2000,,,,
CYP,2020,Oil shale and oil sands,0,S2000,,,,
CZE,2009,Oil shale and oil sands,0,S2000,,,,
CZE,2010,Oil shale and oil sands,0,S2000,,,,
CZE,2011,Oil shale and oil sands,0,S2000,,,,
CZE,2012,Oil shale and oil sands,0,S2000,,,,
CZE,2013,Oil shale and oil sands,0,S2000,,,,
CZE,2014,Oil shale and oil sands,0,S2000,,,,
CZE,2015,Oil shale and oil sands,0,S2000,,,,
CZE,2016,Oil shale and oil sands,0,S2000,,,,
CZE,2017,Oil shale and oil sands,0,S2000,,,,
CZE,2018,Oil shale and oil sands,0,S2000,,,,
CZE,2019,Oil shale and oil sands,0,S2000,,,,
CZE,2020,Oil shale and oil sands,0,S2000,,,,
DEU,2009,Oil shale and oil sands,0,S2000,,,,
DEU,2010,Oil shale and oil sands,0,S2000,,,,
DEU,2011,Oil shale and oil sands,0,S2000,,,,
DEU,2012,Oil shale and oil sands,0,S2000,,,,
DEU,2013,Oil shale and oil sands,0,S2000,,,,
DEU,2014,Oil shale and oil sands,0,S2000,,,,
DEU,2015,Oil shale and oil sands,0,S2000,,,,
DEU,2016,Oil shale and oil sands,0,S2000,,,,
DEU,2017,Oil shale and oil sands,0,S2000,,,,
DEU,2018,Oil shale and oil sands,0,S2000,,,,
DEU,2019,Oil shale and oil sands,0,S2000,,,,
DEU,2020,Oil shale and oil sands,0,S2000,,,,
DNK,2009,Oil shale and oil sands,0,S2000,,,,
DNK,2010,Oil shale and oil sands,0,S2000,,,,
DNK,2011,Oil shale and oil sands,0,S2000,,,,
DNK,2012,Oil shale and oil sands,0,S2000,,,,
DNK,2013,Oil shale and oil sands,0,S2000,,,,
DNK,2014,Oil shale and oil sands,0,S2000,,,,
DNK,2015,Oil shale and oil sands,0,S2000,,,,
DNK,2016,Oil shale and oil sands,0,S2000,,,,
DNK,2017,Oil shale and oil sands,0,S2000,,,,
DNK,2018,Oil shale and oil sands,0,S2000,,,,
DNK,2019,Oil shale and oil sands,0,S2000,,,,
DNK,2020,Oil shale and oil sands,0,S2000,,,,
EST,2009,Oil shale and oil sands,104208.4472,S2000,,,,
EST,2010,Oil shale and oil sands,172068.7715,S2000,,,,
EST,2011,Oil shale and oil sands,170938.168,S2000,,,,
EST,2012,Oil shale and oil sands,143773.121,S2000,,,,
EST,2013,Oil shale and oil sands,171588.2524,S2000,,,,
EST,2014,Oil shale and oil sands,164629.9164,S2000,,,,
EST,2015,Oil shale and oil sands,133192.8681,S2000,,,,
EST,2016,Oil shale and oil sands,176758.0712,S2000,,,,
EST,2017,Oil shale and oil sands,182072.3346,S2000,,,,
EST,2018,Oil shale and oil sands,170494.8277,S2000,,,,
EST,2019,Oil shale and oil sands,122343.6132,S2000,,,,
EST,2020,Oil shale and oil sands,103776.3275,S2000,,,,
GRC,2009,Oil shale and oil sands,0,S2000,,,,
GRC,2010,Oil shale and oil sands,0,S2000,,,,
GRC,2011,Oil shale and oil sands,0,S2000,,,,
GRC,2012,Oil shale and oil sands,0,S2000,,,,
GRC,2013,Oil shale and oil sands,0,S2000,,,,
GRC,2014,Oil shale and oil sands,0,S2000,,,,
GRC,2015,Oil shale and oil sands,0,S2000,,,,
GRC,2016,Oil shale and oil sands,0,S2000,,,,
GRC,2017,Oil shale and oil sands,0,S2000,,,,
GRC,2018,Oil shale and oil sands,0,S2000,,,,
GRC,2019,Oil shale and oil sands,0,S2000,,,,
GRC,2020,Oil shale and oil sands,0,S2000,,,,
ESP,2009,Oil shale and oil sands,0,S2000,,,,
ESP,2010,Oil shale and oil sands,0,S2000,,,,
ESP,2011,Oil shale and oil sands,0,S2000,,,,
ESP,2012,Oil shale and oil sands,0,S2000,,,,
ESP,2013,Oil shale and oil sands,0,S2000,,,,
ESP,2014,Oil shale and oil sands,0,S2000,,,,
ESP,2015,Oil shale and oil sands,0,S2000,,,,
ESP,2016,Oil shale and oil sands,0,S2000,,,,
ESP,2017,Oil shale and oil sands,0,S2000,,,,
ESP,2018,Oil shale and oil sands,0,S2000,,,,
ESP,2019,Oil shale and oil sands,0,S2000,,,,
ESP,2020,Oil shale and oil sands,0,S2000,,,,
FIN,2009,Oil shale and oil sands,0,S2000,,,,
FIN,2010,Oil shale and oil sands,0,S2000,,,,
FIN,2011,Oil shale and oil sands,0,S2000,,,,
FIN,2012,Oil shale and oil sands,0,S2000,,,,
FIN,2013,Oil shale and oil sands,0,S2000,,,,
FIN,2014,Oil shale and oil sands,0,S2000,,,,
FIN,2015,Oil shale and oil sands,0,S2000,,,,
FIN,2016,Oil shale and oil sands,0,S2000,,,,
FIN,2017,Oil shale and oil sands,0,S2000,,,,
FIN,2018,Oil shale and oil sands,0,S2000,,,,
FIN,2019,Oil shale and oil sands,0,S2000,,,,
FIN,2020,Oil shale and oil sands,0,S2000,,,,
FRA,2009,Oil shale and oil sands,0,S2000,,,,
FRA,2010,Oil shale and oil sands,0,S2000,,,,
FRA,2011,Oil shale and oil sands,0,S2000,,,,
FRA,2012,Oil shale and oil sands,0,S2000,,,,
FRA,2013,Oil shale and oil sands,0,S2000,,,,
FRA,2014,Oil shale and oil sands,0,S2000,,,,
FRA,2015,Oil shale and oil sands,0,S2000,,,,
FRA,2016,Oil shale and oil sands,0,S2000,,,,
FRA,2017,Oil shale and oil sands,0,S2000,,,,
FRA,2018,Oil shale and oil sands,0,S2000,,,,
FRA,2019,Oil shale and oil sands,0,S2000,,,,
FRA,2020,Oil shale and oil sands,0,S2000,,,,
GEO,2013,Oil shale and oil sands,0,S2000,,,,
GEO,2014,Oil shale and oil sands,0,S2000,,,,
GEO,2015,Oil shale and oil sands,0,S2000,,,,
GEO,2016,Oil shale and oil sands,0,S2000,,,,
GEO,2017,Oil shale and oil sands,0,S2000,,,,
GEO,2018,Oil shale and oil sands,0,S2000,,,,
GEO,2019,Oil shale and oil sands,0,S2000,,,,
GEO,2020,Oil shale and oil sands,0,S2000,,,,
HRV,2009,Oil shale and oil sands,0,S2000,,,,
HRV,2010,Oil shale and oil sands,0,S2000,,,,
HRV,2011,Oil shale and oil sands,0,S2000,,,,
HRV,2012,Oil shale and oil sands,0,S2000,,,,
HRV,2013,Oil shale and oil sands,0,S2000,,,,
HRV,2014,Oil shale and oil sands,0,S2000,,,,
HRV,2015,Oil shale and oil sands,0,S2000,,,,
HRV,2016,Oil shale and oil sands,0,S2000,,,,
HRV,2017,Oil shale and oil sands,0,S2000,,,,
HRV,2018,Oil shale and oil sands,0,S2000,,,,
HRV,2019,Oil shale and oil sands,0,S2000,,,,
HRV,2020,Oil shale and oil sands,0,S2000,,,,
HUN,2009,Oil shale and oil sands,0,S2000,,,,
HUN,2010,Oil shale and oil sands,0,S2000,,,,
HUN,2011,Oil shale and oil sands,0,S2000,,,,
HUN,2012,Oil shale and oil sands,0,S2000,,,,
HUN,2013,Oil shale and oil sands,0,S2000,,,,
HUN,2014,Oil shale and oil sands,0,S2000,,,,
HUN,2015,Oil shale and oil sands,0,S2000,,,,
HUN,2016,Oil shale and oil sands,0,S2000,,,,
HUN,2017,Oil shale and oil sands,0,S2000,,,,
HUN,2018,Oil shale and oil sands,0,S2000,,,,
HUN,2019,Oil shale and oil sands,0,S2000,,,,
HUN,2020,Oil shale and oil sands,0,S2000,,,,
IRL,2009,Oil shale and oil sands,0,S2000,,,,
IRL,2010,Oil shale and oil sands,0,S2000,,,,
IRL,2011,Oil shale and oil sands,0,S2000,,,,
IRL,2012,Oil shale and oil sands,0,S2000,,,,
IRL,2013,Oil shale and oil sands,0,S2000,,,,
IRL,2014,Oil shale and oil sands,0,S2000,,,,
IRL,2015,Oil shale and oil sands,0,S2000,,,,
IRL,2016,Oil shale and oil sands,0,S2000,,,,
IRL,2017,Oil shale and oil sands,0,S2000,,,,
IRL,2018,Oil shale and oil sands,0,S2000,,,,
IRL,2019,Oil shale and oil sands,0,S2000,,,,
IRL,2020,Oil shale and oil sands,0,S2000,,,,
ISL,2009,Oil shale and oil sands,0,S2000,,,,
ISL,2010,Oil shale and oil sands,0,S2000,,,,
ISL,2011,Oil shale and oil sands,0,S2000,,,,
ISL,2012,Oil shale and oil sands,0,S2000,,,,
ISL,2013,Oil shale and oil sands,0,S2000,,,,
ISL,2014,Oil shale and oil sands,0,S2000,,,,
ISL,2015,Oil shale and oil sands,0,S2000,,,,
ISL,2016,Oil shale and oil sands,0,S2000,,,,
ISL,2017,Oil shale and oil sands,0,S2000,,,,
ISL,2018,Oil shale and oil sands,0,S2000,,,,
ISL,2019,Oil shale and oil sands,0,S2000,,,,
ISL,2020,Oil shale and oil sands,0,S2000,,,,
ITA,2009,Oil shale and oil sands,0,S2000,,,,
ITA,2010,Oil shale and oil sands,0,S2000,,,,
ITA,2011,Oil shale and oil sands,0,S2000,,,,
ITA,2012,Oil shale and oil sands,0,S2000,,,,
ITA,2013,Oil shale and oil sands,0,S2000,,,,
ITA,2014,Oil shale and oil sands,0,S2000,,,,
ITA,2015,Oil shale and oil sands,0,S2000,,,,
ITA,2016,Oil shale and oil sands,0,S2000,,,,
ITA,2017,Oil shale and oil sands,0,S2000,,,,
ITA,2018,Oil shale and oil sands,0,S2000,,,,
ITA,2019,Oil shale and oil sands,0,S2000,,,,
ITA,2020,Oil shale and oil sands,0,S2000,,,,
LTU,2009,Oil shale and oil sands,0,S2000,,,,
LTU,2010,Oil shale and oil sands,0,S2000,,,,
LTU,2011,Oil shale and oil sands,0,S2000,,,,
LTU,2012,Oil shale and oil sands,0,S2000,,,,
LTU,2013,Oil shale and oil sands,0,S2000,,,,
LTU,2014,Oil shale and oil sands,0,S2000,,,,
LTU,2015,Oil shale and oil sands,0,S2000,,,,
LTU,2016,Oil shale and oil sands,0,S2000,,,,
LTU,2017,Oil shale and oil sands,0,S2000,,,,
LTU,2018,Oil shale and oil sands,0,S2000,,,,
LTU,2019,Oil shale and oil sands,0,S2000,,,,
LTU,2020,Oil shale and oil sands,0,S2000,,,,
LUX,2009,Oil shale and oil sands,0,S2000,,,,
LUX,2010,Oil shale and oil sands,0,S2000,,,,
LUX,2011,Oil shale and oil sands,0,S2000,,,,
LUX,2012,Oil shale and oil sands,0,S2000,,,,
LUX,2013,Oil shale and oil sands,0,S2000,,,,
LUX,2014,Oil shale and oil sands,0,S2000,,,,
LUX,2015,Oil shale and oil sands,0,S2000,,,,
LUX,2016,Oil shale and oil sands,0,S2000,,,,
LUX,2017,Oil shale and oil sands,0,S2000,,,,
LUX,2018,Oil shale and oil sands,0,S2000,,,,
LUX,2019,Oil shale and oil sands,0,S2000,,,,
LUX,2020,Oil shale and oil sands,0,S2000,,,,
LVA,2009,Oil shale and oil sands,0,S2000,,,,
LVA,2010,Oil shale and oil sands,0,S2000,,,,
LVA,2011,Oil shale and oil sands,0,S2000,,,,
LVA,2012,Oil shale and oil sands,0,S2000,,,,
LVA,2013,Oil shale and oil sands,0,S2000,,,,
LVA,2014,Oil shale and oil sands,0,S2000,,,,
LVA,2015,Oil shale and oil sands,0,S2000,,,,
LVA,2016,Oil shale and oil sands,0,S2000,,,,
LVA,2017,Oil shale and oil sands,0,S2000,,,,
LVA,2018,Oil shale and oil sands,0,S2000,,,,
LVA,2019,Oil shale and oil sands,0,S2000,,,,
LVA,2020,Oil shale and oil sands,0,S2000,,,,
MDA,2010,Oil shale and oil sands,0,S2000,,,,
MDA,2011,Oil shale and oil sands,0,S2000,,,,
MDA,2012,Oil shale and oil sands,0,S2000,,,,
MDA,2013,Oil shale and oil sands,0,S2000,,,,
MDA,2014,Oil shale and oil sands,0,S2000,,,,
MDA,2015,Oil shale and oil sands,0,S2000,,,,
MDA,2016,Oil shale and oil sands,0,S2000,,,,
MDA,2017,Oil shale and oil sands,0,S2000,,,,
MDA,2018,Oil shale and oil sands,0,S2000,,,,
MDA,2019,Oil shale and oil sands,0,S2000,,,,
MDA,2020,Oil shale and oil sands,0,S2000,,,,
MNE,2009,Oil shale and oil sands,0,S2000,,,,
MNE,2010,Oil shale and oil sands,0,S2000,,,,
MNE,2011,Oil shale and oil sands,0,S2000,,,,
MNE,2012,Oil shale and oil sands,0,S2000,,,,
MNE,2013,Oil shale and oil sands,0,S2000,,,,
MNE,2014,Oil shale and oil sands,0,S2000,,,,
MNE,2015,Oil shale and oil sands,0,S2000,,,,
MNE,2016,Oil shale and oil sands,0,S2000,,,,
MNE,2017,Oil shale and oil sands,0,S2000,,,,
MNE,2018,Oil shale and oil sands,0,S2000,,,,
MNE,2019,Oil shale and oil sands,0,S2000,,,,
MNE,2020,Oil shale and oil sands,0,S2000,,,,
MKD,2009,Oil shale and oil sands,0,S2000,,,,
MKD,2010,Oil shale and oil sands,0,S2000,,,,
MKD,2011,Oil shale and oil sands,0,S2000,,,,
MKD,2012,Oil shale and oil sands,0,S2000,,,,
MKD,2013,Oil shale and oil sands,0,S2000,,,,
MKD,2014,Oil shale and oil sands,0,S2000,,,,
MKD,2015,Oil shale and oil sands,0,S2000,,,,
MKD,2016,Oil shale and oil sands,0,S2000,,,,
MKD,2017,Oil shale and oil sands,0,S2000,,,,
MKD,2018,Oil shale and oil sands,0,S2000,,,,
MKD,2019,Oil shale and oil sands,0,S2000,,,,
MKD,2020,Oil shale and oil sands,0,S2000,,,,
MLT,2009,Oil shale and oil sands,0,S2000,,,,
MLT,2010,Oil shale and oil sands,0,S2000,,,,
MLT,2011,Oil shale and oil sands,0,S2000,,,,
MLT,2012,Oil shale and oil sands,0,S2000,,,,
MLT,2013,Oil shale and oil sands,0,S2000,,,,
MLT,2014,Oil shale and oil sands,0,S2000,,,,
MLT,2015,Oil shale and oil sands,0,S2000,,,,
MLT,2016,Oil shale and oil sands,0,S2000,,,,
MLT,2017,Oil shale and oil sands,0,S2000,,,,
MLT,2018,Oil shale and oil sands,0,S2000,,,,
MLT,2019,Oil shale and oil sands,0,S2000,,,,
MLT,2020,Oil shale and oil sands,0,S2000,,,,
NLD,2009,Oil shale and oil sands,0,S2000,,,,
NLD,2010,Oil shale and oil sands,0,S2000,,,,
NLD,2011,Oil shale and oil sands,0,S2000,,,,
NLD,2012,Oil shale and oil sands,0,S2000,,,,
NLD,2013,Oil shale and oil sands,0,S2000,,,,
NLD,2014,Oil shale and oil sands,0,S2000,,,,
NLD,2015,Oil shale and oil sands,0,S2000,,,,
NLD,2016,Oil shale and oil sands,0,S2000,,,,
NLD,2017,Oil shale and oil sands,0,S2000,,,,
NLD,2018,Oil shale and oil sands,0,S2000,,,,
NLD,2019,Oil shale and oil sands,0,S2000,,,,
NLD,2020,Oil shale and oil sands,0,S2000,,,,
NOR,2009,Oil shale and oil sands,0,S2000,,,,
NOR,2010,Oil shale and oil sands,0,S2000,,,,
NOR,2011,Oil shale and oil sands,0,S2000,,,,
NOR,2012,Oil shale and oil sands,0,S2000,,,,
NOR,2013,Oil shale and oil sands,0,S2000,,,,
NOR,2014,Oil shale and oil sands,0,S2000,,,,
NOR,2015,Oil shale and oil sands,0,S2000,,,,
NOR,2016,Oil shale and oil sands,0,S2000,,,,
NOR,2017,Oil shale and oil sands,0,S2000,,,,
NOR,2018,Oil shale and oil sands,0,S2000,,,,
NOR,2019,Oil shale and oil sands,0,S2000,,,,
NOR,2020,Oil shale and oil sands,0,S2000,,,,
POL,2009,Oil shale and oil sands,0,S2000,,,,
POL,2010,Oil shale and oil sands,0,S2000,,,,
POL,2011,Oil shale and oil sands,0,S2000,,,,
POL,2012,Oil shale and oil sands,0,S2000,,,,
POL,2013,Oil shale and oil sands,0,S2000,,,,
POL,2014,Oil shale and oil sands,0,S2000,,,,
POL,2015,Oil shale and oil sands,0,S2000,,,,
POL,2016,Oil shale and oil sands,0,S2000,,,,
POL,2017,Oil shale and oil sands,0,S2000,,,,
POL,2018,Oil shale and oil sands,0,S2000,,,,
POL,2019,Oil shale and oil sands,0,S2000,,,,
POL,2020,Oil shale and oil sands,0,S2000,,,,
PRT,2009,Oil shale and oil sands,0,S2000,,,,
PRT,2010,Oil shale and oil sands,0,S2000,,,,
PRT,2011,Oil shale and oil sands,0,S2000,,,,
PRT,2012,Oil shale and oil sands,0,S2000,,,,
PRT,2013,Oil shale and oil sands,0,S2000,,,,
PRT,2014,Oil shale and oil sands,0,S2000,,,,
PRT,2015,Oil shale and oil sands,0,S2000,,,,
PRT,2016,Oil shale and oil sands,0,S2000,,,,
PRT,2017,Oil shale and oil sands,0,S2000,,,,
PRT,2018,Oil shale and oil sands,0,S2000,,,,
PRT,2019,Oil shale and oil sands,0,S2000,,,,
PRT,2020,Oil shale and oil sands,0,S2000,,,,
ROU,2009,Oil shale and oil sands,0,S2000,,,,
ROU,2010,Oil shale and oil sands,0,S2000,,,,
ROU,2011,Oil shale and oil sands,0,S2000,,,,
ROU,2012,Oil shale and oil sands,0,S2000,,,,
ROU,2013,Oil shale and oil sands,0,S2000,,,,
ROU,2014,Oil shale and oil sands,0,S2000,,,,
ROU,2015,Oil shale and oil sands,0,S2000,,,,
ROU,2016,Oil shale and oil sands,0,S2000,,,,
ROU,2017,Oil shale and oil sands,0,S2000,,,,
ROU,2018,Oil shale and oil sands,0,S2000,,,,
ROU,2019,Oil shale and oil sands,0,S2000,,,,
ROU,2020,Oil shale and oil sands,0,S2000,,,,
SRB,2009,Oil shale and oil sands,0,S2000,,,,
SRB,2010,Oil shale and oil sands,0,S2000,,,,
SRB,2011,Oil shale and oil sands,0,S2000,,,,
SRB,2012,Oil shale and oil sands,0,S2000,,,,
SRB,2013,Oil shale and oil sands,0,S2000,,,,
SRB,2014,Oil shale and oil sands,0,S2000,,,,
SRB,2015,Oil shale and oil sands,0,S2000,,,,
SRB,2016,Oil shale and oil sands,0,S2000,,,,
SRB,2017,Oil shale and oil sands,0,S2000,,,,
SRB,2018,Oil shale and oil sands,0,S2000,,,,
SRB,2019,Oil shale and oil sands,0,S2000,,,,
SRB,2020,Oil shale and oil sands,0,S2000,,,,
SWE,2009,Oil shale and oil sands,0,S2000,,,,
SWE,2010,Oil shale and oil sands,0,S2000,,,,
SWE,2011,Oil shale and oil sands,0,S2000,,,,
SWE,2012,Oil shale and oil sands,0,S2000,,,,
SWE,2013,Oil shale and oil sands,0,S2000,,,,
SWE,2014,Oil shale and oil sands,0,S2000,,,,
SWE,2015,Oil shale and oil sands,0,S2000,,,,
SWE,2016,Oil shale and oil sands,0,S2000,,,,
SWE,2017,Oil shale and oil sands,0,S2000,,,,
SWE,2018,Oil shale and oil sands,0,S2000,,,,
SWE,2019,Oil shale and oil sands,0,S2000,,,,
SWE,2020,Oil shale and oil sands,0,S2000,,,,
SVN,2009,Oil shale and oil sands,0,S2000,,,,
SVN,2010,Oil shale and oil sands,0,S2000,,,,
SVN,2011,Oil shale and oil sands,0,S2000,,,,
SVN,2012,Oil shale and oil sands,0,S2000,,,,
SVN,2013,Oil shale and oil sands,0,S2000,,,,
SVN,2014,Oil shale and oil sands,0,S2000,,,,
SVN,2015,Oil shale and oil sands,0,S2000,,,,
SVN,2016,Oil shale and oil sands,0,S2000,,,,
SVN,2017,Oil shale and oil sands,0,S2000,,,,
SVN,2018,Oil shale and oil sands,0,S2000,,,,
SVN,2019,Oil shale and oil sands,0,S2000,,,,
SVN,2020,Oil shale and oil sands,0,S2000,,,,
SVK,2009,Oil shale and oil sands,0,S2000,,,,
SVK,2010,Oil shale and oil sands,0,S2000,,,,
SVK,2011,Oil shale and oil sands,0,S2000,,,,
SVK,2012,Oil shale and oil sands,0,S2000,,,,
SVK,2013,Oil shale and oil sands,0,S2000,,,,
SVK,2014,Oil shale and oil sands,0,S2000,,,,
SVK,2015,Oil shale and oil sands,0,S2000,,,,
SVK,2016,Oil shale and oil sands,0,S2000,,,,
SVK,2017,Oil shale and oil sands,0,S2000,,,,
SVK,2018,Oil shale and oil sands,0,S2000,,,,
SVK,2019,Oil shale and oil sands,0,S2000,,,,
SVK,2020,Oil shale and oil sands,0,S2000,,,,
TUR,2009,Oil shale and oil sands,0,S2000,,,,
TUR,2010,Oil shale and oil sands,0,S2000,,,,
TUR,2011,Oil shale and oil sands,0,S2000,,,,
TUR,2012,Oil shale and oil sands,0,S2000,,,,
TUR,2013,Oil shale and oil sands,0,S2000,,,,
TUR,2014,Oil shale and oil sands,0,S2000,,,,
TUR,2015,Oil shale and oil sands,0,S2000,,,,
TUR,2016,Oil shale and oil sands,0,S2000,,,,
TUR,2017,Oil shale and oil sands,0,S2000,,,,
TUR,2018,Oil shale and oil sands,0,S2000,,,,
TUR,2019,Oil shale and oil sands,0,S2000,,,,
TUR,2020,Oil shale and oil sands,0,S2000,,,,
UKR,2009,Oil shale and oil sands,0,S2000,,,,
UKR,2010,Oil shale and oil sands,0,S2000,,,,
UKR,2011,Oil shale and oil sands,0,S2000,,,,
UKR,2012,Oil shale and oil sands,0,S2000,,,,
UKR,2013,Oil shale and oil sands,0,S2000,,,,
UKR,2014,Oil shale and oil sands,0,S2000,,,,
UKR,2015,Oil shale and oil sands,0,S2000,,,,
UKR,2016,Oil shale and oil sands,0,S2000,,,,
UKR,2017,Oil shale and oil sands,0,S2000,,,,
UKR,2018,Oil shale and oil sands,0,S2000,,,,
UKR,2019,Oil shale and oil sands,0,S2000,,,,
UKR,2020,Oil shale and oil sands,0,S2000,,,,
GBR,2009,Oil shale and oil sands,0,S2000,,,,
GBR,2010,Oil shale and oil sands,0,S2000,,,,
GBR,2011,Oil shale and oil sands,0,S2000,,,,
GBR,2012,Oil shale and oil sands,0,S2000,,,,
GBR,2013,Oil shale and oil sands,0,S2000,,,,
GBR,2014,Oil shale and oil sands,0,S2000,,,,
GBR,2015,Oil shale and oil sands,0,S2000,,,,
GBR,2016,Oil shale and oil sands,0,S2000,,,,
GBR,2017,Oil shale and oil sands,0,S2000,,,,
GBR,2018,Oil shale and oil sands,0,S2000,,,,
GBR,2019,Oil shale and oil sands,0,S2000,,,,
KOS,2009,Oil shale and oil sands,0,S2000,,,,
KOS,2010,Oil shale and oil sands,0,S2000,,,,
KOS,2011,Oil shale and oil sands,0,S2000,,,,
KOS,2012,Oil shale and oil sands,0,S2000,,,,
KOS,2013,Oil shale and oil sands,0,S2000,,,,
KOS,2014,Oil shale and oil sands,0,S2000,,,,
KOS,2015,Oil shale and oil sands,0,S2000,,,,
KOS,2016,Oil shale and oil sands,0,S2000,,,,
KOS,2017,Oil shale and oil sands,0,S2000,,,,
KOS,2018,Oil shale and oil sands,0,S2000,,,,
KOS,2019,Oil shale and oil sands,0,S2000,,,,
KOS,2020,Oil shale and oil sands,0,S2000,,,,
ALB,2009,Total,90906.73236,TOTAL,,,,
ALB,2010,Total,90107.80718,TOTAL,,,,
ALB,2011,Total,94006.55534,TOTAL,,,,
ALB,2012,Total,84703.48574,TOTAL,,,,
ALB,2013,Total,99886.28792,TOTAL,,,,
ALB,2014,Total,99469.11517,TOTAL,,,,
ALB,2015,Total,92890.39633,TOTAL,,,,
ALB,2016,Total,96531.19574,TOTAL,,,,
ALB,2017,Total,100996.8366,TOTAL,,,,
ALB,2018,Total,100403.4833,TOTAL,,,,
ALB,2019,Total,99915.59552,TOTAL,,,,
ALB,2020,Total,92727.19487,TOTAL,,,,
AUT,2009,Total,1367001.044,TOTAL,,,,
AUT,2010,Total,1459289.713,TOTAL,,,,
AUT,2011,Total,1416765.767,TOTAL,,,,
AUT,2012,Total,1412563.141,TOTAL,,,,
AUT,2013,Total,1429272.032,TOTAL,,,,
AUT,2014,Total,1378922.873,TOTAL,,,,
AUT,2015,Total,1412508.127,TOTAL,,,,
AUT,2016,Total,1432216.106,TOTAL,,,,
AUT,2017,Total,1457995.699,TOTAL,,,,
AUT,2018,Total,1424393.866,TOTAL,,,,
AUT,2019,Total,1456130.982,TOTAL,,,,
AUT,2020,Total,1349302.142,TOTAL,,,,
BIH,2014,Total,251317.7779,TOTAL,,,,
BIH,2015,Total,258872.5236,TOTAL,,,,
BIH,2016,Total,283326.0314,TOTAL,,,,
BIH,2017,Total,282795.9406,TOTAL,,,,
BIH,2018,Total,313102.7623,TOTAL,,,,
BIH,2019,Total,302718.2841,TOTAL,,,,
BIH,2020,Total,297621.6506,TOTAL,,,,
BEL,2009,Total,2663298.675,TOTAL,,,,
BEL,2010,Total,2858947.797,TOTAL,,,,
BEL,2011,Total,2654371.999,TOTAL,,,,
BEL,2012,Total,2528790.524,TOTAL,,,,
BEL,2013,Total,2622687.427,TOTAL,,,,
BEL,2014,Total,2470228.161,TOTAL,,,,
BEL,2015,Total,2491377.907,TOTAL,,,,
BEL,2016,Total,2643660.699,TOTAL,,,,
BEL,2017,Total,2676217.088,TOTAL,,,,
BEL,2018,Total,2679136.669,TOTAL,,,,
BEL,2019,Total,2691282.869,TOTAL,,,,
BEL,2020,Total,2420645.689,TOTAL,,,,
BGR,2009,Total,744287.6035,TOTAL,,,,
BGR,2010,Total,754142.1584,TOTAL,,,,
BGR,2011,Total,807026.4665,TOTAL,,,,
BGR,2012,Total,772954.6649,TOTAL,,,,
BGR,2013,Total,718991.2509,TOTAL,,,,
BGR,2014,Total,751750.6582,TOTAL,,,,
BGR,2015,Total,785775.1071,TOTAL,,,,
BGR,2016,Total,769166.532,TOTAL,,,,
BGR,2017,Total,796154.7704,TOTAL,,,,
BGR,2018,Total,799054.3806,TOTAL,,,,
BGR,2019,Total,792238.5215,TOTAL,,,,
